,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,steamid,num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,last_played,appids
641,117482369,english,"What should have been a smash-hit celebration of the greatest games of Sonic's history is instead a lackluster collection of ports that are universally worse than even the mobile versions. This is currently one of the worst ways to play Sonic 1-3 or Sonic CD.


- The game uses poor sprite scaling (likely linear/bilinear rather than integer) that makes the in-game graphics look blurrier than Mania or any of the mobile remasters. This does not appear to be a problem with any other platforms.

- The UI looks astonishingly blurry on high-resolution displays, as if it was created for a 720p  display and then stretched with, again, poor filtering.

- The sharp/smooth/CRT filtering options from previous releases have been completely removed.

- There is no way to play the games in the widescreen ""remastered"" mode with the original lives system. You're required to either use the new coins system that removes lives as a mechanic or play in a letterboxed square.

- The game does not obey Windows display scaling. Running in a borderless window will cause the game to take up a small chunk of the display.

- The game has vsync issues. I get screen tearing issues owing to the game locking to 59fps instead of 60fps.

- The music used for Sonic 3's Carnival Night, Ice Cap, and Launch Base zones are sharp downgrades from the prototype versions people thought we were getting. Sega directly stated these would use the original genesis soundchip, but they instead appear to be based on MIDI versions from the mid-90s PC collection. It's rough - Carnival Night in particular sounds like it's from a completely different system, terribly muffled/muddy and with a melody that's almost entirely absent due to poor mixing.

- Bugs that were present in the original release of Mania have found their way back in, including bad Tails pathfinding. There are lots of scenarios where Tails will end up stuck on springs off-screen, producing terrible noises.

- There are new and exciting physics bugs in Sonic 3 surrounding changing water levels and almost every stage gimmick.

- Drop Dash locks your direction in Sonic 1 and Sonic 2, and the way it interacts with slopes in those games makes it basically unusable.

- The DLC is a blatant cash grab, and would've just been cute add-ins for any other collection.

- The game's encrypted with Denuvo, so while some of this can be fixed by mods (like sound files), expecting anything deeper is a tall order. For the price, the community shouldn't be expected to fix the game's shortcomings.

I have a lot of other nitpicks (why are the options are tucked away in the Museum, why can you not change keyboard key binds, and why can you not move with the arrow keys?), but almost every one of these is a dealbreaker. This release is astonishingly buggy and rushed, and until/unless Sega addresses some of the many issues, this is just a worse way to play games you can already play just about anywhere else.

I can't believe they want $45 for this.",1656026823,1656030963,False,2,0,0.545454561710357666,0,True,False,False,76561197999751945,844,9,68,68,68,1655961420,1794960.0
642,117479343,english,"They delisted Sonic 1, 2, 3 and Sonic CD for this??? What a disgrace.",1656022356,1656022356,False,3,0,0.545454561710357666,0,True,False,False,76561198271161870,305,72,264,264,112,1656040713,1794960.0
643,117478746,english,"On one hand an official 16:9 port of sonic 1-3&K on PC is great, on the other 45$ is a waay too much for 30 year old games I've already played, even if I love those games to death
Wait for a sale",1656021521,1656021521,False,2,0,0.545454561710357666,0,True,False,False,76561198052102834,342,36,74,74,74,1655964062,1794960.0
644,117466790,english,"this game blows, sure they'll patch it out soon hopefully but i dont care, if many people are experiencing the same issues like me where we literally cant play the game because it's broken, then you fucked up thats for sure.

i dont care if it's updated and it actually works, the game being functional is what i was expecting at launch with no updates. sure, blame me for pre-ordering it because i was hyped over games i already own legally via the ultimate genesis collection emulators and SF1, S2A or S3 AIR and owning Sonic CD prior, but i was really happy to see these games have an official remastered version that arent exclusively on mobile. but when i pre-order, i am expecting a functional product, and that's not what many people and i got",1656003603,1656003603,False,3,0,0.545454561710357666,0,True,False,False,76561198955201992,32,4,20,20,18,1656008743,1794960.0
645,117449730,english,"This collection is way too expensive, you can get Mania for like half the price. The keyboard controls suck as well, you can't use the arrow keys at all. But don't worry, YOU CAN USE WASD AND THE MOUSE INSTEAD!

For the rest of the playtime i used a PS4 controller, and it was fine. It's just the classic Sonic games, nothing much to write home about. Mirror mode is good if you want to play the game backwards, and the mission mode has a couple of missions that are pretty fun. Boss rush was good as well. But honestly, I just found myself tolerating this game for the 2 hours I played it. i didn't despise playing it, but I didn't really enjoy it. The only joy I got was when me and my friend started laughing at some of the weird stuff that happened.

Oh yeah, the cutscenes were pretty nice as well, and the fact we could play as the other characters was cool.

Don't buy this, wait until it goes on discount and maybe then it'll be worth it.",1655976621,1655976621,False,4,0,0.545454561710357666,0,True,False,False,76561198168846822,154,14,142,142,142,1655975832,1794960.0
646,117464008,english,sonic,1655999862,1655999862,True,3,0,0.54356849193572998,0,True,False,False,76561198274210995,136,17,138,138,67,1656007855,1794960.0
647,117460603,english,lmao dont buy this until they've fixed all the bugs n lag n crashes. hard pass,1655995052,1655995052,False,10,1,0.543275594711303711,0,True,False,False,76561198813927429,99,5,25,25,25,1655994865,1794960.0
648,117458643,english,you can't map controls to the arrow keys? Somehow? how do you mess that up,1655992199,1655992199,False,4,0,0.542785763740539551,0,False,False,False,76561197988225686,468,2,28,28,13,1655993119,1794960.0
649,117444801,english,"Just like mod the Michael Jackson tracks into the game lmao

edit: just 100%ed origins clocking in 10 hours. it's p fun highly recommend :D",1655965928,1656000436,True,10,0,0.542643368244171143,2,True,False,False,76561198333424914,589,5,1619,1619,30,1656062439,1794960.0
650,117482555,english,"I'm laughing reading some of these negative reviews man lol I can get over the music track replacements, it's a legal thing and it is what it is, I would much rather have some of the songs replaced than to have Sonic 3 once again not included.

 https://www.youtube.com/watch?v=_Uko0fCp86c&t=597s&ab_channel=TheD-Pad

I feel like a lot of the additional features make up for it, 60 FPS, widescreen, Special Stage Restart, Autosave checkpoints, the mission modes are actually a ton of fun and remind me of those NES Remix packs for the Wii U.  If I was a kid playing this for the first time and coming off the Sonic 1 or 2 movie hype I'd be losing my mind!

Older fans like myself who are expecting this to be a 1:1 faithful recreation of everything they remember from their childhood to stay the same are going to be disappointed.  This does a great job at repackaging these older games for modern audiences, and for everything else there's Day 1 Mods.

https://gamebanana.com/sounds/61710",1656027085,1656027386,True,7,0,0.542048156261444092,2,True,False,False,76561198024392918,350,4,455,455,181,1656043921,1794960.0
651,117468543,english,"Hoo boy, where do I start. First, a bit of background info; like many people looking at this game, I have copies of all these games accross multiple platforms. So for me, if you're going to charge £37 I'm going to want something extra. For me, the mirror mode and missions were that, as well as a good, high quality definitive version of the game. £37 is steep, but justifiable, I guess.

Firstly, uh, I guess I have to talk about the DRM. For me it worked fine with no noticible lag, but I can't say that that it'll work for everyone. Or work forever. Or work when the servers get shut down. Why does this game need DRM, Sega? Almost everyone wanting to buy this game has a version of it on some other platform. Or a way to access the original if they wanted to pirate it. I'd forgive almost everything else if it wasn't for this dumb descision.

For the graphics, I'll reiterate what other people have mentioned about the ""fuzziness"". These games are low resolution, and so are displayed ""pixelated"". However, the way they've implemented the scaling of graphics means there's a blurry line that ""blends"" between the edges between two pixels, making them feel less crisp. If you have the game, you can notice it really easily by pausing the game; the pause menu looks much crisper than the game itself. This is a mistake that people working with pixel art should be aware of, and it's not a mistake that should be made here (""Integer Scaling"" is what you want here).

And yes, there is an option for anti-aliasing; that is turned off for me. Turning it on makes things much more blurry (which is what you want if you're looking for an authetic CRT look). Wait, why is there no option for fake scanlines like Mania had?

Anyway, the new content, which I justified the steeper price to myself for.

The mirror mode... I think that's on me, I was expecting something better. I was hoping it started the level at the ending signpost, and you ran through the level backwards. Instead, it's just mirroring the screen so everything goes right to left. It's still cool and interesting, but not worth £37. Shouldn't be that hard to implement in an emulator either; just flip the display before rendering it.

The mission mode is lackluster. I was expecting more for £37. For each game in the collection, you get 15 missions (18 if you spend more money! Or preorder? I forget which). Each mission is less than a minute long and is some arbitary challange that you do, and its super easy to get an S. I would have like to have seen maybe 5 challanges per zone? I was hoping for some custom level edits (beyond what they've done by adding cubes and badniks to the existing levels). Or even something as simple as ""beat the entire level in 1:30"", or without getting hurt.

Spending money on a remake in the new engine of the old Sonic games is something I'm perfectly willing to do... Just not £37 on a subpar, DRM ridden cash grab. My condolonces to the people working on the game who genuinely wanted it to be a good, authentic remake.

One last thing... When playing the game, the mouse is not hidden and always visible. Come on Sega, why would you think that that's okay?

Edit: I've just learned that according to other reviews, if you owned the Sonic games on Steam via their ""classic collection"" emulation thing, they are getting removed from your library, even if you bought them. That's... Not great.",1656006539,1656007900,False,5,0,0.538278043270111084,0,True,False,False,76561198059628260,423,1,31,31,31,1656004274,1794960.0
652,117469233,english,"Refunded
Slow hog, terrible port, denuvo, blurry, can't change keyboard controls, different OST in S3&K...",1656007734,1656007734,False,4,0,0.53508758544921875,0,True,False,False,76561198017577802,308,1,10,10,10,1656006079,1794960.0
653,117472991,english,"This compilation is unpolished, unfinished, and not worth the asking price with the amounts of bugs, omissions, and content removals. All of the value in this collection is in the art, cutscenes, and other museum content, all of which is being ripped or has already been ripped and uploaded somewhere else by the time you read this.

For the definitive versions of these games, please download Sonic 1 Forever, Sonic 2 Absolute, and Sonic 3 A.I.R., they're fanworks of love that care to give you a high quality, definitive experience.
https://teamforeveronline.wixsite.com/home/
https://sonic3air.org/

SEGA even screwed up Taxman and Stealth's work here, old and new. Spend your money elsewhere, Please.",1656013502,1656013502,False,3,0,0.534949243068695068,0,True,False,False,76561198115860793,122,1,90,90,90,1655964334,1794960.0
654,117475666,english,"do not buy this in its current state i BEG of you
the title screen looks nice, and gives you a good first impression
But the games. Ohhh the games.
first of all, in anniversary mode you're FORCED to get coins instead of lives. why is lives tied to classic mode? that's stupid. what if you wanna play with lives but with the 16:9 aspect ratio? i guess you're just screwed then!
not to mention you only have to pay one coin to retry a special stage. you can just stock up on coins super easily and get infinite retries?? 100 rings gives you 1 single coin, similar to lives. why? i dont know! it's stupid
second of all, the bugs. ohhh my lord the bugs.
it just never ends. collision errors, softlocks, you name it. if you can give it a name, this game probably has it. did anybody even playtest this?
sometimes a basic function like THE DROP DASH doesn't work. i've seen clips of people dropdashing, getting hit, and still getting the boost when they hit the ground.
i saw someone beat ice cap act 2's boss without even starting it.
i saw someone wrong warp from mushroom hill all the way to hidden palace in sonic 3.
the audio is super muffled in the games for whatever reason, not to mention sonic 3's new tracks.
the new tracks are incredibly scuffed versions of the prototype tracks. the proto versions sounded fine. why not just use those?
super sonic's theme in sonic 3 sounds like it was taken straight from sonic 4. how do you screw this up so bad?
theres also no knuckles in sonic cd. he's in every other game! why not sonic cd? i don't know. i can't even think of a valid reason.
overall, i believe the game is a buggy piece of shitassery that shouldn't be purchased in it's current state.
40 dollars is also an incredible overcharge. that's 10 dollars per game, when they were only 5 dollars earlier when they were alone on steam.
if these get fixed? maybe it'll be worth it. we'll just have to wait and see.",1656017138,1656017138,False,5,0,0.532836496829986572,0,True,False,False,76561198060930439,110,13,339,339,256,1656022305,1794960.0
655,117457559,english,"Yep. It's Classic Sonic. for the uhh... 150th time. This is definitely the definitive way to play these games. Wide Screen, consistent 60fps, all of it. Except for the Music in 3&k had to be replaced *for obvious reasons*. It is disappointing to see they took just about all the other versions of these games down to release this. I don't know for sure why. 

The DLC/Deluxe edition don't really add much. It's basically just new unlockables. The music DLC literally just lets you unlock the Remixes from other games to play them through the In-game music player. The Fun Pack just adds unlockable behind the scenes stuff. Animatics and stuff. Hard Missions are also apart of the DLC but I have yet to get to playing them. 

The content that is added to the collection are super nice and all, but like... theres really only like 3 or 4 notable things. 

Each game now has a new Into and Outro animation. I absolutely adore all of them! they also kept in the CD into and outro and even went out of their way to make them as HD as possible! 

Coins replace Lives in Anniversary mode. So now Death just kinda means you have to start the level over. Coins are used to unlock things in the museum and retry Special Stages. Super welcome addition! Classic mode is still here...-ish? It basically just reduces the screen to it's original format and brings back lives. But it doesn't seem to remove parts of Sonic's Moveset that might've been in the original games. There's really not much reason to play these. 

Drop Dash is now apart of Classic Sonic's moveset! All I can say is these levels were absolutely not designed around it. Metal Sonic is too easy to beat with it. Spindash is available in Sonic 1, which is absolutely busted. and you have the option to use either the CD or Sonic 2 spindash in CD. You can also still chose what soundtrack you want to use in CD. 


Right now, this *is* the definitive way to play these games, and I would recommend it. But Jesus the 3D island really reduces who can play this game on PC... 
there should've at least been an option to toggle the 3D stuff. 
$40USD is very debatable. I'm very mixed on recommending this just on Price alone. 

If you just want to play these games in HD and 60fps, and Not on your phone, than here you are. But the $40 pricetag really is too high for this imo. maybe $30 or $25 would've been a lot more reasonable. I wonder if we'll even be able to mod this game...

Idk, I enjoy these games, and I already have beaten both 1 and CD, so I can't really refund at this point. I'll try to find more to do in this game. I'd recommend it if you don't mind the Price, but again, it's pretty overpriced for what they offer.",1655990468,1655990468,True,2,0,0.53271031379699707,0,True,False,False,76561198948815060,100,6,445,445,291,1656039085,1794960.0
